record_id,employee_id,date,scheduled_check_in_date,actual_check_in_date,scheduled_check_out_date,actual_check_out_date,late_minutes,is_late,is_absent,late_or_absent_reason
4237,606,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:04:00,2024-11-16 18:00:00,2024-11-16 18:00:00,4,True,False,건강 문제
4238,606,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:17:00,2024-11-17 18:00:00,2024-11-17 17:44:00,17,True,False,교통 체증
4239,606,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:28:00,2024-11-18 18:00:00,2024-11-18 17:53:00,28,True,False,교통 체증
4240,606,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:08:00,2024-11-19 18:00:00,2024-11-19 18:11:00,8,True,False,교통 체증
4241,606,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:11:00,2024-11-20 18:00:00,2024-11-20 18:27:00,11,True,False,개인 사정
4242,606,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:20:00,2024-11-21 18:00:00,2024-11-21 18:21:00,20,True,False,교통 체증
4243,607,2024-11-15,2024-11-15 09:00:00,2024-11-15 08:46:00,2024-11-15 18:00:00,2024-11-15 18:03:00,0,False,False,
4244,607,2024-11-16,2024-11-16 09:00:00,2024-11-16 08:54:00,2024-11-16 18:00:00,2024-11-16 17:57:00,0,False,False,
4245,607,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:13:00,2024-11-17 18:00:00,2024-11-17 18:35:00,13,True,False,건강 문제
4246,607,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:26:00,2024-11-18 18:00:00,2024-11-18 17:38:00,26,True,False,건강 문제
4247,607,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:30:00,2024-11-19 18:00:00,2024-11-19 18:00:00,30,True,False,교통 체증
4248,607,2024-11-20,2024-11-20 09:00:00,,2024-11-20 18:00:00,,0,False,True,교통 문제
4249,607,2024-11-21,2024-11-21 09:00:00,2024-11-21 08:53:00,2024-11-21 18:00:00,2024-11-21 18:07:00,0,False,False,
4250,608,2024-11-15,2024-11-15 09:00:00,,2024-11-15 18:00:00,,0,False,True,교통 문제
4251,608,2024-11-16,2024-11-16 09:00:00,2024-11-16 08:56:00,2024-11-16 18:00:00,2024-11-16 18:29:00,0,False,False,
4252,608,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:08:00,2024-11-17 18:00:00,2024-11-17 17:45:00,8,True,False,개인 사정
4253,608,2024-11-18,2024-11-18 09:00:00,2024-11-18 08:45:00,2024-11-18 18:00:00,2024-11-18 18:27:00,0,False,False,
4254,608,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:11:00,2024-11-19 18:00:00,2024-11-19 18:00:00,11,True,False,건강 문제
4255,608,2024-11-20,2024-11-20 09:00:00,2024-11-20 08:54:00,2024-11-20 18:00:00,2024-11-20 18:04:00,0,False,False,
4256,608,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:14:00,2024-11-21 18:00:00,2024-11-21 17:31:00,14,True,False,교통 체증
4257,609,2024-11-15,2024-11-15 09:00:00,,2024-11-15 18:00:00,,0,False,True,기타
4258,609,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:03:00,2024-11-16 18:00:00,2024-11-16 17:35:00,3,True,False,개인 사정
4259,609,2024-11-17,2024-11-17 09:00:00,,2024-11-17 18:00:00,,0,False,True,교통 문제
4260,609,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:06:00,2024-11-18 18:00:00,2024-11-18 18:04:00,6,True,False,건강 문제
4261,609,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:26:00,2024-11-19 18:00:00,2024-11-19 18:45:00,26,True,False,교통 체증
4262,609,2024-11-20,2024-11-20 09:00:00,2024-11-20 08:45:00,2024-11-20 18:00:00,2024-11-20 18:40:00,0,False,False,
4263,609,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:03:00,2024-11-21 18:00:00,2024-11-21 17:57:00,3,True,False,교통 체증
4264,610,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:14:00,2024-11-15 18:00:00,2024-11-15 18:36:00,14,True,False,교통 체증
4265,610,2024-11-16,2024-11-16 09:00:00,2024-11-16 08:59:00,2024-11-16 18:00:00,2024-11-16 18:10:00,0,False,False,
4266,610,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:19:00,2024-11-17 18:00:00,2024-11-17 17:40:00,19,True,False,건강 문제
4267,610,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:20:00,2024-11-18 18:00:00,2024-11-18 18:01:00,20,True,False,건강 문제
4268,610,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:06:00,2024-11-19 18:00:00,2024-11-19 17:58:00,6,True,False,건강 문제
4269,610,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:07:00,2024-11-20 18:00:00,2024-11-20 18:45:00,7,True,False,교통 체증
4270,610,2024-11-21,2024-11-21 09:00:00,2024-11-21 08:55:00,2024-11-21 18:00:00,2024-11-21 18:49:00,0,False,False,
4271,611,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:30:00,2024-11-15 18:00:00,2024-11-15 18:30:00,30,True,False,개인 사정
4272,611,2024-11-16,2024-11-16 09:00:00,2024-11-16 08:47:00,2024-11-16 18:00:00,2024-11-16 18:49:00,0,False,False,
4273,611,2024-11-17,2024-11-17 09:00:00,2024-11-17 08:56:00,2024-11-17 18:00:00,2024-11-17 18:43:00,0,False,False,
4274,611,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:07:00,2024-11-18 18:00:00,2024-11-18 18:02:00,7,True,False,건강 문제
4275,611,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:17:00,2024-11-19 18:00:00,2024-11-19 17:49:00,17,True,False,개인 사정
4276,611,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:09:00,2024-11-20 18:00:00,2024-11-20 17:39:00,9,True,False,건강 문제
4277,611,2024-11-21,2024-11-21 09:00:00,,2024-11-21 18:00:00,,0,False,True,병가
4278,612,2024-11-15,2024-11-15 09:00:00,2024-11-15 08:48:00,2024-11-15 18:00:00,2024-11-15 17:52:00,0,False,False,
4279,612,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:09:00,2024-11-16 18:00:00,2024-11-16 18:20:00,9,True,False,개인 사정
4280,612,2024-11-17,2024-11-17 09:00:00,2024-11-17 08:57:00,2024-11-17 18:00:00,2024-11-17 18:07:00,0,False,False,
4281,612,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:09:00,2024-11-18 18:00:00,2024-11-18 18:22:00,9,True,False,개인 사정
4282,612,2024-11-19,2024-11-19 09:00:00,2024-11-19 08:51:00,2024-11-19 18:00:00,2024-11-19 18:56:00,0,False,False,
4283,612,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:30:00,2024-11-20 18:00:00,2024-11-20 17:33:00,30,True,False,교통 체증
4284,612,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:20:00,2024-11-21 18:00:00,2024-11-21 18:16:00,20,True,False,교통 체증
4285,613,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:10:00,2024-11-15 18:00:00,2024-11-15 19:00:00,10,True,False,개인 사정
4286,613,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:15:00,2024-11-16 18:00:00,2024-11-16 18:37:00,15,True,False,개인 사정
4287,613,2024-11-17,2024-11-17 09:00:00,2024-11-17 08:51:00,2024-11-17 18:00:00,2024-11-17 18:11:00,0,False,False,
4288,613,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:19:00,2024-11-18 18:00:00,2024-11-18 17:45:00,19,True,False,교통 체증
4289,613,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:04:00,2024-11-19 18:00:00,2024-11-19 17:46:00,4,True,False,개인 사정
4290,613,2024-11-20,2024-11-20 09:00:00,,2024-11-20 18:00:00,,0,False,True,교통 문제
4291,613,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:13:00,2024-11-21 18:00:00,2024-11-21 17:39:00,13,True,False,교통 체증
4292,614,2024-11-15,2024-11-15 09:00:00,2024-11-15 08:51:00,2024-11-15 18:00:00,2024-11-15 18:43:00,0,False,False,
4293,614,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:07:00,2024-11-16 18:00:00,2024-11-16 17:32:00,7,True,False,개인 사정
4294,614,2024-11-17,2024-11-17 09:00:00,2024-11-17 08:50:00,2024-11-17 18:00:00,2024-11-17 18:32:00,0,False,False,
4295,614,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:23:00,2024-11-18 18:00:00,2024-11-18 17:45:00,23,True,False,교통 체증
4296,614,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:28:00,2024-11-19 18:00:00,2024-11-19 17:45:00,28,True,False,건강 문제
4297,614,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:21:00,2024-11-20 18:00:00,2024-11-20 18:18:00,21,True,False,교통 체증
4298,614,2024-11-21,2024-11-21 09:00:00,,2024-11-21 18:00:00,,0,False,True,교통 문제
4299,615,2024-11-15,2024-11-15 09:00:00,2024-11-15 08:47:00,2024-11-15 18:00:00,2024-11-15 18:26:00,0,False,False,
4300,615,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:21:00,2024-11-16 18:00:00,2024-11-16 17:30:00,21,True,False,개인 사정
4301,615,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:00:00,2024-11-17 18:00:00,2024-11-17 17:36:00,0,False,False,
4302,615,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:28:00,2024-11-18 18:00:00,2024-11-18 18:54:00,28,True,False,교통 체증
4303,615,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:11:00,2024-11-19 18:00:00,2024-11-19 17:50:00,11,True,False,교통 체증
4304,615,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:12:00,2024-11-20 18:00:00,2024-11-20 18:10:00,12,True,False,개인 사정
4305,615,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:21:00,2024-11-21 18:00:00,2024-11-21 18:47:00,21,True,False,건강 문제
4306,616,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:08:00,2024-11-15 18:00:00,2024-11-15 18:55:00,8,True,False,건강 문제
4307,616,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:29:00,2024-11-16 18:00:00,2024-11-16 18:58:00,29,True,False,개인 사정
4308,616,2024-11-17,2024-11-17 09:00:00,2024-11-17 08:58:00,2024-11-17 18:00:00,2024-11-17 18:33:00,0,False,False,
4309,616,2024-11-18,2024-11-18 09:00:00,,2024-11-18 18:00:00,,0,False,True,병가
4310,616,2024-11-19,2024-11-19 09:00:00,,2024-11-19 18:00:00,,0,False,True,기타
4311,616,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:30:00,2024-11-20 18:00:00,2024-11-20 17:34:00,30,True,False,건강 문제
4312,616,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:26:00,2024-11-21 18:00:00,2024-11-21 17:32:00,26,True,False,개인 사정
4313,617,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:11:00,2024-11-15 18:00:00,2024-11-15 17:49:00,11,True,False,교통 체증
4314,617,2024-11-16,2024-11-16 09:00:00,2024-11-16 08:54:00,2024-11-16 18:00:00,2024-11-16 18:48:00,0,False,False,
4315,617,2024-11-17,2024-11-17 09:00:00,,2024-11-17 18:00:00,,0,False,True,교통 문제
4316,617,2024-11-18,2024-11-18 09:00:00,,2024-11-18 18:00:00,,0,False,True,가족 행사
4317,617,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:00:00,2024-11-19 18:00:00,2024-11-19 18:18:00,0,False,False,
4318,617,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:21:00,2024-11-20 18:00:00,2024-11-20 17:36:00,21,True,False,개인 사정
4319,617,2024-11-21,2024-11-21 09:00:00,2024-11-21 08:53:00,2024-11-21 18:00:00,2024-11-21 17:36:00,0,False,False,
4320,618,2024-11-15,2024-11-15 09:00:00,,2024-11-15 18:00:00,,0,False,True,교통 문제
4321,618,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:23:00,2024-11-16 18:00:00,2024-11-16 18:42:00,23,True,False,교통 체증
4322,618,2024-11-17,2024-11-17 09:00:00,2024-11-17 08:58:00,2024-11-17 18:00:00,2024-11-17 18:08:00,0,False,False,
4323,618,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:03:00,2024-11-18 18:00:00,2024-11-18 17:31:00,3,True,False,교통 체증
4324,618,2024-11-19,2024-11-19 09:00:00,,2024-11-19 18:00:00,,0,False,True,교통 문제
4325,618,2024-11-20,2024-11-20 09:00:00,,2024-11-20 18:00:00,,0,False,True,기타
4326,618,2024-11-21,2024-11-21 09:00:00,2024-11-21 08:58:00,2024-11-21 18:00:00,2024-11-21 17:42:00,0,False,False,
4327,619,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:04:00,2024-11-15 18:00:00,2024-11-15 18:34:00,4,True,False,교통 체증
4328,619,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:29:00,2024-11-16 18:00:00,2024-11-16 17:35:00,29,True,False,개인 사정
4329,619,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:24:00,2024-11-17 18:00:00,2024-11-17 18:48:00,24,True,False,건강 문제
4330,619,2024-11-18,2024-11-18 09:00:00,2024-11-18 08:48:00,2024-11-18 18:00:00,2024-11-18 18:53:00,0,False,False,
4331,619,2024-11-19,2024-11-19 09:00:00,2024-11-19 08:56:00,2024-11-19 18:00:00,2024-11-19 18:24:00,0,False,False,
4332,619,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:30:00,2024-11-20 18:00:00,2024-11-20 18:56:00,30,True,False,건강 문제
4333,619,2024-11-21,2024-11-21 09:00:00,2024-11-21 08:51:00,2024-11-21 18:00:00,2024-11-21 18:29:00,0,False,False,
4334,620,2024-11-15,2024-11-15 09:00:00,2024-11-15 08:45:00,2024-11-15 18:00:00,2024-11-15 18:56:00,0,False,False,
4335,620,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:30:00,2024-11-16 18:00:00,2024-11-16 17:48:00,30,True,False,교통 체증
4336,620,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:07:00,2024-11-17 18:00:00,2024-11-17 18:12:00,7,True,False,교통 체증
4337,620,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:14:00,2024-11-18 18:00:00,2024-11-18 18:29:00,14,True,False,건강 문제
4338,620,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:07:00,2024-11-19 18:00:00,2024-11-19 18:23:00,7,True,False,건강 문제
4339,620,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:07:00,2024-11-20 18:00:00,2024-11-20 18:45:00,7,True,False,교통 체증
4340,620,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:24:00,2024-11-21 18:00:00,2024-11-21 18:15:00,24,True,False,교통 체증
4341,621,2024-11-15,2024-11-15 09:00:00,,2024-11-15 18:00:00,,0,False,True,기타
4342,621,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:22:00,2024-11-16 18:00:00,2024-11-16 18:32:00,22,True,False,건강 문제
4343,621,2024-11-17,2024-11-17 09:00:00,2024-11-17 08:51:00,2024-11-17 18:00:00,2024-11-17 18:17:00,0,False,False,
4344,621,2024-11-18,2024-11-18 09:00:00,,2024-11-18 18:00:00,,0,False,True,병가
4345,621,2024-11-19,2024-11-19 09:00:00,2024-11-19 08:56:00,2024-11-19 18:00:00,2024-11-19 18:52:00,0,False,False,
4346,621,2024-11-20,2024-11-20 09:00:00,,2024-11-20 18:00:00,,0,False,True,가족 행사
4347,621,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:16:00,2024-11-21 18:00:00,2024-11-21 18:29:00,16,True,False,건강 문제
4348,622,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:23:00,2024-11-15 18:00:00,2024-11-15 17:39:00,23,True,False,교통 체증
4349,622,2024-11-16,2024-11-16 09:00:00,2024-11-16 08:54:00,2024-11-16 18:00:00,2024-11-16 18:31:00,0,False,False,
4350,622,2024-11-17,2024-11-17 09:00:00,,2024-11-17 18:00:00,,0,False,True,교통 문제
4351,622,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:06:00,2024-11-18 18:00:00,2024-11-18 18:46:00,6,True,False,건강 문제
4352,622,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:02:00,2024-11-19 18:00:00,2024-11-19 18:20:00,2,True,False,교통 체증
4353,622,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:07:00,2024-11-20 18:00:00,2024-11-20 17:55:00,7,True,False,개인 사정
4354,622,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:13:00,2024-11-21 18:00:00,2024-11-21 18:48:00,13,True,False,교통 체증
4355,623,2024-11-15,2024-11-15 09:00:00,,2024-11-15 18:00:00,,0,False,True,교통 문제
4356,623,2024-11-16,2024-11-16 09:00:00,2024-11-16 08:50:00,2024-11-16 18:00:00,2024-11-16 18:58:00,0,False,False,
4357,623,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:22:00,2024-11-17 18:00:00,2024-11-17 18:41:00,22,True,False,교통 체증
4358,623,2024-11-18,2024-11-18 09:00:00,,2024-11-18 18:00:00,,0,False,True,기타
4359,623,2024-11-19,2024-11-19 09:00:00,,2024-11-19 18:00:00,,0,False,True,병가
4360,623,2024-11-20,2024-11-20 09:00:00,,2024-11-20 18:00:00,,0,False,True,병가
4361,623,2024-11-21,2024-11-21 09:00:00,2024-11-21 08:55:00,2024-11-21 18:00:00,2024-11-21 17:59:00,0,False,False,
4362,624,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:27:00,2024-11-15 18:00:00,2024-11-15 17:44:00,27,True,False,개인 사정
4363,624,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:08:00,2024-11-16 18:00:00,2024-11-16 18:31:00,8,True,False,개인 사정
4364,624,2024-11-17,2024-11-17 09:00:00,,2024-11-17 18:00:00,,0,False,True,가족 행사
4365,624,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:03:00,2024-11-18 18:00:00,2024-11-18 18:39:00,3,True,False,건강 문제
4366,624,2024-11-19,2024-11-19 09:00:00,,2024-11-19 18:00:00,,0,False,True,교통 문제
4367,624,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:15:00,2024-11-20 18:00:00,2024-11-20 18:37:00,15,True,False,개인 사정
4368,624,2024-11-21,2024-11-21 09:00:00,2024-11-21 08:51:00,2024-11-21 18:00:00,2024-11-21 18:46:00,0,False,False,
4369,625,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:29:00,2024-11-15 18:00:00,2024-11-15 19:00:00,29,True,False,교통 체증
4370,625,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:12:00,2024-11-16 18:00:00,2024-11-16 17:45:00,12,True,False,건강 문제
4371,625,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:05:00,2024-11-17 18:00:00,2024-11-17 18:43:00,5,True,False,교통 체증
4372,625,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:01:00,2024-11-18 18:00:00,2024-11-18 17:35:00,1,True,False,교통 체증
4373,625,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:06:00,2024-11-19 18:00:00,2024-11-19 18:17:00,6,True,False,건강 문제
4374,625,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:18:00,2024-11-20 18:00:00,2024-11-20 18:18:00,18,True,False,건강 문제
4375,625,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:04:00,2024-11-21 18:00:00,2024-11-21 17:52:00,4,True,False,건강 문제
4376,626,2024-11-15,2024-11-15 09:00:00,2024-11-15 08:48:00,2024-11-15 18:00:00,2024-11-15 18:19:00,0,False,False,
4377,626,2024-11-16,2024-11-16 09:00:00,,2024-11-16 18:00:00,,0,False,True,교통 문제
4378,626,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:15:00,2024-11-17 18:00:00,2024-11-17 18:56:00,15,True,False,건강 문제
4379,626,2024-11-18,2024-11-18 09:00:00,,2024-11-18 18:00:00,,0,False,True,병가
4380,626,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:23:00,2024-11-19 18:00:00,2024-11-19 18:57:00,23,True,False,건강 문제
4381,626,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:07:00,2024-11-20 18:00:00,2024-11-20 18:01:00,7,True,False,개인 사정
4382,626,2024-11-21,2024-11-21 09:00:00,,2024-11-21 18:00:00,,0,False,True,기타
4383,627,2024-11-15,2024-11-15 09:00:00,2024-11-15 08:54:00,2024-11-15 18:00:00,2024-11-15 18:50:00,0,False,False,
4384,627,2024-11-16,2024-11-16 09:00:00,,2024-11-16 18:00:00,,0,False,True,교통 문제
4385,627,2024-11-17,2024-11-17 09:00:00,2024-11-17 08:59:00,2024-11-17 18:00:00,2024-11-17 18:15:00,0,False,False,
4386,627,2024-11-18,2024-11-18 09:00:00,2024-11-18 08:56:00,2024-11-18 18:00:00,2024-11-18 17:44:00,0,False,False,
4387,627,2024-11-19,2024-11-19 09:00:00,,2024-11-19 18:00:00,,0,False,True,교통 문제
4388,627,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:27:00,2024-11-20 18:00:00,2024-11-20 18:04:00,27,True,False,건강 문제
4389,627,2024-11-21,2024-11-21 09:00:00,,2024-11-21 18:00:00,,0,False,True,병가
4390,628,2024-11-15,2024-11-15 09:00:00,,2024-11-15 18:00:00,,0,False,True,병가
4391,628,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:09:00,2024-11-16 18:00:00,2024-11-16 18:44:00,9,True,False,건강 문제
4392,628,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:20:00,2024-11-17 18:00:00,2024-11-17 18:17:00,20,True,False,개인 사정
4393,628,2024-11-18,2024-11-18 09:00:00,,2024-11-18 18:00:00,,0,False,True,병가
4394,628,2024-11-19,2024-11-19 09:00:00,2024-11-19 08:53:00,2024-11-19 18:00:00,2024-11-19 18:54:00,0,False,False,
4395,628,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:24:00,2024-11-20 18:00:00,2024-11-20 18:17:00,24,True,False,건강 문제
4396,628,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:17:00,2024-11-21 18:00:00,2024-11-21 17:36:00,17,True,False,건강 문제
4397,629,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:30:00,2024-11-15 18:00:00,2024-11-15 17:35:00,30,True,False,건강 문제
4398,629,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:28:00,2024-11-16 18:00:00,2024-11-16 18:45:00,28,True,False,개인 사정
4399,629,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:08:00,2024-11-17 18:00:00,2024-11-17 18:11:00,8,True,False,건강 문제
4400,629,2024-11-18,2024-11-18 09:00:00,,2024-11-18 18:00:00,,0,False,True,교통 문제
4401,629,2024-11-19,2024-11-19 09:00:00,2024-11-19 08:55:00,2024-11-19 18:00:00,2024-11-19 18:29:00,0,False,False,
4402,629,2024-11-20,2024-11-20 09:00:00,,2024-11-20 18:00:00,,0,False,True,가족 행사
4403,629,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:13:00,2024-11-21 18:00:00,2024-11-21 18:21:00,13,True,False,건강 문제
4404,630,2024-11-15,2024-11-15 09:00:00,2024-11-15 08:56:00,2024-11-15 18:00:00,2024-11-15 17:34:00,0,False,False,
4405,630,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:09:00,2024-11-16 18:00:00,2024-11-16 17:53:00,9,True,False,교통 체증
4406,630,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:21:00,2024-11-17 18:00:00,2024-11-17 18:39:00,21,True,False,교통 체증
4407,630,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:27:00,2024-11-18 18:00:00,2024-11-18 18:33:00,27,True,False,교통 체증
4408,630,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:03:00,2024-11-19 18:00:00,2024-11-19 17:50:00,3,True,False,교통 체증
4409,630,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:22:00,2024-11-20 18:00:00,2024-11-20 17:58:00,22,True,False,개인 사정
4410,630,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:02:00,2024-11-21 18:00:00,2024-11-21 17:40:00,2,True,False,개인 사정
4411,631,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:29:00,2024-11-15 18:00:00,2024-11-15 17:34:00,29,True,False,개인 사정
4412,631,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:01:00,2024-11-16 18:00:00,2024-11-16 18:45:00,1,True,False,건강 문제
4413,631,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:02:00,2024-11-17 18:00:00,2024-11-17 18:21:00,2,True,False,건강 문제
4414,631,2024-11-18,2024-11-18 09:00:00,,2024-11-18 18:00:00,,0,False,True,병가
4415,631,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:03:00,2024-11-19 18:00:00,2024-11-19 18:39:00,3,True,False,건강 문제
4416,631,2024-11-20,2024-11-20 09:00:00,2024-11-20 08:49:00,2024-11-20 18:00:00,2024-11-20 17:40:00,0,False,False,
4417,631,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:03:00,2024-11-21 18:00:00,2024-11-21 18:14:00,3,True,False,교통 체증
4418,632,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:21:00,2024-11-15 18:00:00,2024-11-15 18:44:00,21,True,False,개인 사정
4419,632,2024-11-16,2024-11-16 09:00:00,2024-11-16 08:45:00,2024-11-16 18:00:00,2024-11-16 19:00:00,0,False,False,
4420,632,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:03:00,2024-11-17 18:00:00,2024-11-17 18:03:00,3,True,False,교통 체증
4421,632,2024-11-18,2024-11-18 09:00:00,2024-11-18 08:49:00,2024-11-18 18:00:00,2024-11-18 17:56:00,0,False,False,
4422,632,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:07:00,2024-11-19 18:00:00,2024-11-19 18:55:00,7,True,False,건강 문제
4423,632,2024-11-20,2024-11-20 09:00:00,,2024-11-20 18:00:00,,0,False,True,교통 문제
4424,632,2024-11-21,2024-11-21 09:00:00,2024-11-21 08:56:00,2024-11-21 18:00:00,2024-11-21 18:41:00,0,False,False,
4425,633,2024-11-15,2024-11-15 09:00:00,,2024-11-15 18:00:00,,0,False,True,교통 문제
4426,633,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:16:00,2024-11-16 18:00:00,2024-11-16 18:23:00,16,True,False,교통 체증
4427,633,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:27:00,2024-11-17 18:00:00,2024-11-17 18:47:00,27,True,False,개인 사정
4428,633,2024-11-18,2024-11-18 09:00:00,2024-11-18 08:50:00,2024-11-18 18:00:00,2024-11-18 17:38:00,0,False,False,
4429,633,2024-11-19,2024-11-19 09:00:00,,2024-11-19 18:00:00,,0,False,True,병가
4430,633,2024-11-20,2024-11-20 09:00:00,,2024-11-20 18:00:00,,0,False,True,병가
4431,633,2024-11-21,2024-11-21 09:00:00,,2024-11-21 18:00:00,,0,False,True,교통 문제
4432,634,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:19:00,2024-11-15 18:00:00,2024-11-15 18:38:00,19,True,False,개인 사정
4433,634,2024-11-16,2024-11-16 09:00:00,,2024-11-16 18:00:00,,0,False,True,가족 행사
4434,634,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:28:00,2024-11-17 18:00:00,2024-11-17 17:37:00,28,True,False,교통 체증
4435,634,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:00:00,2024-11-18 18:00:00,2024-11-18 18:57:00,0,False,False,
4436,634,2024-11-19,2024-11-19 09:00:00,,2024-11-19 18:00:00,,0,False,True,교통 문제
